filename;width;height;class;xmin;ymin;xmax;ymax
frame1501_jpg.rf.d0686d89d879967338d700ae2a046667.jpg;640;640;Cracks-Scratches;152;330;277;340
frame1501_jpg.rf.d0686d89d879967338d700ae2a046667.jpg;640;640;Shelling;318;311;407;330
frame1501_jpg.rf.d0686d89d879967338d700ae2a046667.jpg;640;640;Discoloration;279;311;297;327
frame1501_jpg.rf.d0686d89d879967338d700ae2a046667.jpg;640;640;Discoloration;307;311;322;326
frame1501_jpg.rf.d0686d89d879967338d700ae2a046667.jpg;640;640;Discoloration;152;311;253;332
frame6542_jpg.rf.d3fd6d3364ca09e4dad6d1dfbafe7aed.jpg;640;640;Wheel;230;151;341;525
frame6542_jpg.rf.d3fd6d3364ca09e4dad6d1dfbafe7aed.jpg;640;640;Shelling;243;162;268;200
frame6542_jpg.rf.d3fd6d3364ca09e4dad6d1dfbafe7aed.jpg;640;640;Cracks-Scratches;234;321;244;351
frame5992_jpg.rf.d3c5777069ef501fe26fe665dec97af6.jpg;640;640;Wheel;111;214;587;338
frame5992_jpg.rf.d3c5777069ef501fe26fe665dec97af6.jpg;640;640;Shelling;379;222;555;256
frame5992_jpg.rf.d3c5777069ef501fe26fe665dec97af6.jpg;640;640;Cracks-Scratches;211;232;237;240
frame7750_jpg.rf.d2136626729beac6e3cd1a8be326b55f.jpg;640;640;Wheel;303;85;468;531
frame7750_jpg.rf.d2136626729beac6e3cd1a8be326b55f.jpg;640;640;Shelling;424;92;460;212
frame9092_jpg.rf.d09b72492c5d3820020cc51e526f126d.jpg;640;640;Wheel;272;129;354;518
frame9092_jpg.rf.d09b72492c5d3820020cc51e526f126d.jpg;640;640;Shelling;275;147;308;263
frame9092_jpg.rf.d09b72492c5d3820020cc51e526f126d.jpg;640;640;Cracks-Scratches;289;444;300;486
frame9092_jpg.rf.d09b72492c5d3820020cc51e526f126d.jpg;640;640;Cracks-Scratches;306;434;318;487
frame1506_jpg.rf.d1560ea4887ac27c3d2e77541e63414f.jpg;640;640;Wheel;122;292;640;419
frame1506_jpg.rf.d1560ea4887ac27c3d2e77541e63414f.jpg;640;640;Shelling;426;381;637;413
frame1506_jpg.rf.d1560ea4887ac27c3d2e77541e63414f.jpg;640;640;Discoloration;379;378;430;410
frame1506_jpg.rf.d1560ea4887ac27c3d2e77541e63414f.jpg;640;640;Discoloration;144;338;267;388
frame1506_jpg.rf.d1560ea4887ac27c3d2e77541e63414f.jpg;640;640;Cracks-Scratches;250;349;357;372
frame1506_jpg.rf.d1560ea4887ac27c3d2e77541e63414f.jpg;640;640;Cracks-Scratches;126;309;253;353
frame7607_jpg.rf.d4db7a6d1f63bf060c54885ae28a075b.jpg;640;640;Wheel;0;211;528;347
frame7607_jpg.rf.d4db7a6d1f63bf060c54885ae28a075b.jpg;640;640;Shelling;228;225;266;253
frame7607_jpg.rf.d4db7a6d1f63bf060c54885ae28a075b.jpg;640;640;Discoloration;177;228;228;256
frame7607_jpg.rf.d4db7a6d1f63bf060c54885ae28a075b.jpg;640;640;Discoloration;264;219;330;250
frame7607_jpg.rf.d4db7a6d1f63bf060c54885ae28a075b.jpg;640;640;Shelling;9;255;70;295
frame7607_jpg.rf.d4db7a6d1f63bf060c54885ae28a075b.jpg;640;640;Shelling;97;228;177;271
frame5984_jpg.rf.cd70b47ddc15d537b7c1adc9fc94ce61.jpg;640;640;Wheel;134;218;523;352
frame5984_jpg.rf.cd70b47ddc15d537b7c1adc9fc94ce61.jpg;640;640;Shelling;144;225;270;261
frame5984_jpg.rf.cd70b47ddc15d537b7c1adc9fc94ce61.jpg;640;640;Cracks-Scratches;355;247;388;257
frame6469_jpg.rf.d4b48d8c6e4e7b15a82e25a9583cd352.jpg;640;640;Shelling;376;295;506;342
frame6469_jpg.rf.d4b48d8c6e4e7b15a82e25a9583cd352.jpg;640;640;Wheel;126;271;521;362
frame6469_jpg.rf.d4b48d8c6e4e7b15a82e25a9583cd352.jpg;640;640;Cracks-Scratches;330;282;393;295
frame9286_jpg.rf.cf0aafd38f3877284881420d3284cd0a.jpg;640;640;Wheel;257;221;355;517
frame5989_jpg.rf.d4e2a219c8db752f483f71bce001711b.jpg;640;640;Wheel;109;218;547;337
frame5989_jpg.rf.d4e2a219c8db752f483f71bce001711b.jpg;640;640;Shelling;375;228;537;258
frame5989_jpg.rf.d4e2a219c8db752f483f71bce001711b.jpg;640;640;Cracks-Scratches;225;232;254;241
frame5981_jpg.rf.d3caba7d9b77a687b69487fcba61e366.jpg;640;640;Wheel;157;294;528;409
frame5981_jpg.rf.d3caba7d9b77a687b69487fcba61e366.jpg;640;640;Shelling;169;372;275;402
frame5981_jpg.rf.d3caba7d9b77a687b69487fcba61e366.jpg;640;640;Cracks-Scratches;341;388;367;396
frame7727_jpg.rf.cd61450c91c9b2461caa4b10ecc2b9ba.jpg;640;640;Wheel;79;257;519;350
frame7727_jpg.rf.cd61450c91c9b2461caa4b10ecc2b9ba.jpg;640;640;Shelling;97;263;228;296
frame7727_jpg.rf.cd61450c91c9b2461caa4b10ecc2b9ba.jpg;640;640;Discoloration;231;267;349;287
frame5976_jpg.rf.d5e1a19c1360c91b2d4859de889a419b.jpg;640;640;Wheel;118;243;458;344
frame5976_jpg.rf.d5e1a19c1360c91b2d4859de889a419b.jpg;640;640;Cracks-Scratches;311;246;336;253
frame5976_jpg.rf.d5e1a19c1360c91b2d4859de889a419b.jpg;640;640;Shelling;361;255;451;282
frame6469_jpg.rf.d672611fd050d116e756aac12cd416b9.jpg;640;640;Shelling;133;296;263;349
frame6469_jpg.rf.d672611fd050d116e756aac12cd416b9.jpg;640;640;Wheel;119;277;515;379
frame6469_jpg.rf.d672611fd050d116e756aac12cd416b9.jpg;640;640;Cracks-Scratches;246;348;309;363
frame7603_jpg.rf.cf8a57b2e26e2a1eccc20be3c333aac9.jpg;640;640;Wheel;104;289;515;370
frame7603_jpg.rf.cf8a57b2e26e2a1eccc20be3c333aac9.jpg;640;640;Shelling;127;335;263;364
frame7603_jpg.rf.cf8a57b2e26e2a1eccc20be3c333aac9.jpg;640;640;Discoloration;266;344;305;365
frame2307_jpg.rf.d5aa68bd7f7d5db61630216a4be89489.jpg;640;640;Wheel;0;179;537;337
frame2307_jpg.rf.d5aa68bd7f7d5db61630216a4be89489.jpg;640;640;Shelling;0;199;147;250
frame2307_jpg.rf.d5aa68bd7f7d5db61630216a4be89489.jpg;640;640;Cracks-Scratches;253;224;286;238
frame9221_jpg.rf.d778ae944d68564e3ff7b59b823184d6.jpg;640;640;Wheel;290;131;340;294
frame9090_jpg.rf.d4fdceff5a860091d3b4dc9d164deaa2.jpg;640;640;Wheel;183;248;500;361
frame9090_jpg.rf.d4fdceff5a860091d3b4dc9d164deaa2.jpg;640;640;Shelling;198;331;297;355
frame9090_jpg.rf.d4fdceff5a860091d3b4dc9d164deaa2.jpg;640;640;Cracks-Scratches;314;332;345;339
frame9090_jpg.rf.d4fdceff5a860091d3b4dc9d164deaa2.jpg;640;640;Cracks-Scratches;317;312;349;327
frame9090_jpg.rf.d4fdceff5a860091d3b4dc9d164deaa2.jpg;640;640;Cracks-Scratches;368;302;393;311
frame7750_jpg.rf.d08a15408f01421e5862b9f2ea818253.jpg;640;640;Wheel;109;199;562;335
frame7750_jpg.rf.d08a15408f01421e5862b9f2ea818253.jpg;640;640;Shelling;436;209;557;241
frame2302_jpg.rf.d5b587c8fc79c0056b6ab00e017a10a4.jpg;640;640;Wheel;213;0;338;529
frame2302_jpg.rf.d5b587c8fc79c0056b6ab00e017a10a4.jpg;640;640;Cracks-Scratches;250;155;264;183
frame2302_jpg.rf.d5b587c8fc79c0056b6ab00e017a10a4.jpg;640;640;Shelling;223;8;267;200
frame7623_jpg.rf.d5569c3076a9ff9e91573db7726c03ec.jpg;640;640;Wheel;291;215;357;511
frame7623_jpg.rf.d5569c3076a9ff9e91573db7726c03ec.jpg;640;640;Shelling;298;282;310;314
frame5989_jpg.rf.d654c22090a6aa9b88b477db422e0e55.jpg;640;640;Wheel;299;92;422;531
frame5989_jpg.rf.d654c22090a6aa9b88b477db422e0e55.jpg;640;640;Shelling;383;104;411;266
frame5989_jpg.rf.d654c22090a6aa9b88b477db422e0e55.jpg;640;640;Cracks-Scratches;395;387;404;416
frame9110_jpg.rf.cdc95030b4e1e8bdc358d65edb5b973c.jpg;640;640;Wheel;192;37;328;535
frame9110_jpg.rf.cdc95030b4e1e8bdc358d65edb5b973c.jpg;640;640;Shelling;203;38;251;206
frame1670_jpg.rf.d7951e191657b9e09caed532078891a9.jpg;640;640;Wheel;294;243;368;508
frame1670_jpg.rf.d7951e191657b9e09caed532078891a9.jpg;640;640;Shelling;295;249;321;325
frame1670_jpg.rf.d7951e191657b9e09caed532078891a9.jpg;640;640;Cracks-Scratches;325;349;353;494
frame5977_jpg.rf.d6167862fd3db70cd564e5f2c7c3ba13.jpg;640;640;Wheel;241;116;341;459
frame5977_jpg.rf.d6167862fd3db70cd564e5f2c7c3ba13.jpg;640;640;Cracks-Scratches;244;303;251;333
frame5977_jpg.rf.d6167862fd3db70cd564e5f2c7c3ba13.jpg;640;640;Shelling;252;359;279;454
frame7605_jpg.rf.d68f976296e288abeec4f9e78594b37e.jpg;640;640;Wheel;246;53;345;523
frame7605_jpg.rf.d68f976296e288abeec4f9e78594b37e.jpg;640;640;Shelling;264;82;287;124
frame7605_jpg.rf.d68f976296e288abeec4f9e78594b37e.jpg;640;640;Discoloration;253;235;276;278
frame7605_jpg.rf.d68f976296e288abeec4f9e78594b37e.jpg;640;640;Discoloration;252;306;279;361
frame7605_jpg.rf.d68f976296e288abeec4f9e78594b37e.jpg;640;640;Shelling;251;279;275;305
frame5994_jpg.rf.d6dbfb149e3d737630e907f8eb89e18f.jpg;640;640;Wheel;210;28;338;533
frame5994_jpg.rf.d6dbfb149e3d737630e907f8eb89e18f.jpg;640;640;Shelling;219;78;253;252
frame5994_jpg.rf.d6dbfb149e3d737630e907f8eb89e18f.jpg;640;640;Cracks-Scratches;233;415;242;441
frame5971_jpg.rf.da05fbbba75eef971a683a0506559c57.jpg;640;640;Wheel;236;204;351;520
frame5971_jpg.rf.da05fbbba75eef971a683a0506559c57.jpg;640;640;Shelling;268;206;307;281
frame5971_jpg.rf.da05fbbba75eef971a683a0506559c57.jpg;640;640;Cracks-Scratches;259;268;269;295
frame9221_jpg.rf.d7bb356ee2cc7974db3d26d206002d6e.jpg;640;640;Wheel;313;136;372;295
frame9105_jpg.rf.dec9f235d287ce58013edd727b877b7b.jpg;640;640;Wheel;290;240;377;501
frame9105_jpg.rf.dec9f235d287ce58013edd727b877b7b.jpg;640;640;Shelling;298;286;318;328
frame7623_jpg.rf.d8b4aad4ba196c36b96180d0abfe98f9.jpg;640;640;Wheel;280;128;374;423
frame7623_jpg.rf.d8b4aad4ba196c36b96180d0abfe98f9.jpg;640;640;Shelling;323;326;338;360
frame5989_jpg.rf.d444b7f84db72756c191b875a9d0387a.jpg;640;640;Wheel;197;96;346;529
frame5989_jpg.rf.d444b7f84db72756c191b875a9d0387a.jpg;640;640;Shelling;209;111;247;272
frame5989_jpg.rf.d444b7f84db72756c191b875a9d0387a.jpg;640;640;Cracks-Scratches;240;393;250;422
frame5994_jpg.rf.dc8147c60f6de6b0134f1f9200f9c72e.jpg;640;640;Wheel;212;27;339;535
frame5994_jpg.rf.dc8147c60f6de6b0134f1f9200f9c72e.jpg;640;640;Shelling;221;77;258;251
frame5994_jpg.rf.dc8147c60f6de6b0134f1f9200f9c72e.jpg;640;640;Cracks-Scratches;231;415;240;442
frame9107_jpg.rf.dc0dc422e8b3bcba7340a0be0bb85db0.jpg;640;640;Wheel;127;258;429;358
frame9107_jpg.rf.dc0dc422e8b3bcba7340a0be0bb85db0.jpg;640;640;Shelling;341;271;386;290
frame7722_jpg.rf.d09a6c4cbc58cb8c5efc8d1ff3108a88.jpg;640;640;Wheel;194;275;511;332
frame7722_jpg.rf.d09a6c4cbc58cb8c5efc8d1ff3108a88.jpg;640;640;Shelling;205;304;306;325
frame7722_jpg.rf.d09a6c4cbc58cb8c5efc8d1ff3108a88.jpg;640;640;Discoloration;308;313;371;325
frame5995_jpg.rf.da22c030e55bf9dd3e94e454cf98b0c2.jpg;640;640;Wheel;302;14;435;535
frame5995_jpg.rf.da22c030e55bf9dd3e94e454cf98b0c2.jpg;640;640;Shelling;390;37;424;255
frame5995_jpg.rf.da22c030e55bf9dd3e94e454cf98b0c2.jpg;640;640;Cracks-Scratches;398;427;407;450
frame2302_jpg.rf.dd2d0eb361436f8c8ddbdbdf637b0ead.jpg;640;640;Wheel;3;303;532;432
frame2302_jpg.rf.dd2d0eb361436f8c8ddbdbdf637b0ead.jpg;640;640;Cracks-Scratches;160;382;187;395
frame2302_jpg.rf.dd2d0eb361436f8c8ddbdbdf637b0ead.jpg;640;640;Shelling;13;384;205;423
frame5972_jpg.rf.d9f4bf98fb761e3aa6e7e64f0bcb57cc.jpg;640;640;Wheel;291;201;388;521
frame5972_jpg.rf.d9f4bf98fb761e3aa6e7e64f0bcb57cc.jpg;640;640;Shelling;354;205;379;286
frame5972_jpg.rf.d9f4bf98fb761e3aa6e7e64f0bcb57cc.jpg;640;640;Cracks-Scratches;378;280;385;310
frame2303_jpg.rf.de1f580422823468c72f5bd77ff0b2a9.jpg;640;640;Wheel;205;0;335;531
frame2303_jpg.rf.de1f580422823468c72f5bd77ff0b2a9.jpg;640;640;Cracks-Scratches;244;174;257;206
frame2303_jpg.rf.de1f580422823468c72f5bd77ff0b2a9.jpg;640;640;Shelling;218;4;258;190
frame9089_jpg.rf.d189ef4919d45c87b33784fe0b1bff45.jpg;640;640;Wheel;309;207;365;505
frame9089_jpg.rf.d189ef4919d45c87b33784fe0b1bff45.jpg;640;640;Shelling;315;217;332;309
frame9221_jpg.rf.d9946425d35a6c554d7a584d923b2645.jpg;640;640;Wheel;145;242;299;322
frame7599_jpg.rf.de2b6ca9cf7e82a62ee79e5af5dfd89b.jpg;640;640;Wheel;255;182;343;501
frame7599_jpg.rf.de2b6ca9cf7e82a62ee79e5af5dfd89b.jpg;640;640;Discoloration;309;314;325;350
frame7599_jpg.rf.de2b6ca9cf7e82a62ee79e5af5dfd89b.jpg;640;640;Shelling;326;206;338;236
frame7599_jpg.rf.de2b6ca9cf7e82a62ee79e5af5dfd89b.jpg;640;640;Shelling;318;258;333;313
frame5988_jpg.rf.de80bf99e9f2c28298cb0ae3bcb557fa.jpg;640;640;Wheel;100;295;531;419
frame5988_jpg.rf.de80bf99e9f2c28298cb0ae3bcb557fa.jpg;640;640;Shelling;111;380;265;409
frame5988_jpg.rf.de80bf99e9f2c28298cb0ae3bcb557fa.jpg;640;640;Cracks-Scratches;381;391;411;399
frame9107_jpg.rf.dc767be28abd01c26966ed212dcad800.jpg;640;640;Wheel;270;207;353;514
frame9107_jpg.rf.dc767be28abd01c26966ed212dcad800.jpg;640;640;Shelling;280;250;296;296
frame1515_jpg.rf.de67311c9b6ce0a7a403a9a2e91e274f.jpg;640;640;Wheel;279;275;509;352
frame1515_jpg.rf.de67311c9b6ce0a7a403a9a2e91e274f.jpg;640;640;Cracks-Scratches;324;306;497;330
frame1515_jpg.rf.de67311c9b6ce0a7a403a9a2e91e274f.jpg;640;640;Discoloration;418;286;493;317
frame9235_jpg.rf.dd6d2fcdc2df3f04910665caa7ab53e7.jpg;640;640;Wheel;148;343;229;401
frame6476_jpg.rf.ded4af6041fc7bec51d0db98f422938e.jpg;640;640;Wheel;251;58;348;529
frame6476_jpg.rf.ded4af6041fc7bec51d0db98f422938e.jpg;640;640;Shelling;259;79;295;228
frame6476_jpg.rf.ded4af6041fc7bec51d0db98f422938e.jpg;640;640;Cracks-Scratches;257;330;270;436
frame1503_jpg.rf.df734b40835928b7397ff7fd38eb02da.jpg;640;640;Wheel;130;282;544;352
frame1503_jpg.rf.df734b40835928b7397ff7fd38eb02da.jpg;640;640;Cracks-Scratches;145;311;300;326
frame1503_jpg.rf.df734b40835928b7397ff7fd38eb02da.jpg;640;640;Shelling;444;321;501;340
frame1503_jpg.rf.df734b40835928b7397ff7fd38eb02da.jpg;640;640;Shelling;350;323;458;349
frame1503_jpg.rf.df734b40835928b7397ff7fd38eb02da.jpg;640;640;Discoloration;276;328;300;347
frame1503_jpg.rf.df734b40835928b7397ff7fd38eb02da.jpg;640;640;Discoloration;329;327;351;344
frame1503_jpg.rf.df734b40835928b7397ff7fd38eb02da.jpg;640;640;Discoloration;148;319;269;346
frame5987_jpg.rf.d93a71194309fd05b6ae4f02df576ecc.jpg;640;640;Wheel;223;112;341;530
frame5987_jpg.rf.d93a71194309fd05b6ae4f02df576ecc.jpg;640;640;Shelling;233;120;260;268
frame5987_jpg.rf.d93a71194309fd05b6ae4f02df576ecc.jpg;640;640;Cracks-Scratches;238;376;246;400
frame5988_jpg.rf.dd1a5b02cc5517dac008a2411126efad.jpg;640;640;Wheel;223;102;340;527
frame5988_jpg.rf.dd1a5b02cc5517dac008a2411126efad.jpg;640;640;Shelling;232;112;261;264
frame5988_jpg.rf.dd1a5b02cc5517dac008a2411126efad.jpg;640;640;Cracks-Scratches;236;377;243;407
frame9286_jpg.rf.def3d63d3c35b3d9fad414dc7ac7ad01.jpg;640;640;Wheel;259;221;362;520
frame1516_jpg.rf.db3d0746c08d9b72d6262046d4a93f86.jpg;640;640;Shelling;407;322;470;358
frame1516_jpg.rf.db3d0746c08d9b72d6262046d4a93f86.jpg;640;640;Shelling;471;309;533;339
frame1516_jpg.rf.db3d0746c08d9b72d6262046d4a93f86.jpg;640;640;Cracks-Scratches;192;346;246;357
frame1516_jpg.rf.db3d0746c08d9b72d6262046d4a93f86.jpg;640;640;Cracks-Scratches;144;347;191;356
frame1516_jpg.rf.db3d0746c08d9b72d6262046d4a93f86.jpg;640;640;Cracks-Scratches;283;334;354;351
frame1516_jpg.rf.db3d0746c08d9b72d6262046d4a93f86.jpg;640;640;Discoloration;155;361;242;386
frame1516_jpg.rf.db3d0746c08d9b72d6262046d4a93f86.jpg;640;640;Wheel;130;249;616;389
frame5987_jpg.rf.e11ee032805712c76e6a9676e2576bb1.jpg;640;640;Wheel;225;111;340;527
frame5987_jpg.rf.e11ee032805712c76e6a9676e2576bb1.jpg;640;640;Shelling;234;119;263;266
frame5987_jpg.rf.e11ee032805712c76e6a9676e2576bb1.jpg;640;640;Cracks-Scratches;237;373;244;396
frame9020_jpg.rf.e3bae6b67c428b049d05188490990e74.jpg;640;640;Wheel;131;252;473;371
frame9020_jpg.rf.e3bae6b67c428b049d05188490990e74.jpg;640;640;Shelling;339;275;371;291
frame9020_jpg.rf.e3bae6b67c428b049d05188490990e74.jpg;640;640;Cracks-Scratches;213;302;307;325
frame7724_jpg.rf.e46fa5a22805c3f73bf9275d2c3f8d04.jpg;640;640;Wheel;152;273;500;384
frame7724_jpg.rf.e46fa5a22805c3f73bf9275d2c3f8d04.jpg;640;640;Shelling;170;279;285;305
frame7724_jpg.rf.e46fa5a22805c3f73bf9275d2c3f8d04.jpg;640;640;Discoloration;287;291;367;323
frame1501_jpg.rf.d7ca586bea49a906392d25b661d3b9ed.jpg;640;640;Wheel;272;135;330;493
frame1501_jpg.rf.d7ca586bea49a906392d25b661d3b9ed.jpg;640;640;Cracks-Scratches;292;150;307;276
frame1501_jpg.rf.d7ca586bea49a906392d25b661d3b9ed.jpg;640;640;Shelling;310;315;328;404
frame1501_jpg.rf.d7ca586bea49a906392d25b661d3b9ed.jpg;640;640;Discoloration;310;277;326;295
frame1501_jpg.rf.d7ca586bea49a906392d25b661d3b9ed.jpg;640;640;Discoloration;312;304;327;320
frame1501_jpg.rf.d7ca586bea49a906392d25b661d3b9ed.jpg;640;640;Discoloration;300;150;324;251
frame9092_jpg.rf.e1b22ea05950b291c6693b34257babf6.jpg;640;640;Wheel;270;127;353;518
frame9092_jpg.rf.e1b22ea05950b291c6693b34257babf6.jpg;640;640;Shelling;273;384;305;500
frame9092_jpg.rf.e1b22ea05950b291c6693b34257babf6.jpg;640;640;Cracks-Scratches;288;160;300;202
frame9092_jpg.rf.e1b22ea05950b291c6693b34257babf6.jpg;640;640;Cracks-Scratches;305;159;317;212
frame9110_jpg.rf.e0c4b3145f82a2210b2ea7b74d034240.jpg;640;640;Wheel;305;46;451;537
frame9110_jpg.rf.e0c4b3145f82a2210b2ea7b74d034240.jpg;640;640;Shelling;411;48;445;216
frame9103_jpg.rf.e2d98630a8a23dd37b194784933949a6.jpg;640;640;Wheel;316;282;366;503
frame9103_jpg.rf.e2d98630a8a23dd37b194784933949a6.jpg;640;640;Shelling;322;327;333;349
frame7724_jpg.rf.e09012d1c4e4d8aeb1aee419afc3aba6.jpg;640;640;Wheel;291;156;359;509
frame7724_jpg.rf.e09012d1c4e4d8aeb1aee419afc3aba6.jpg;640;640;Shelling;298;170;322;285
frame7724_jpg.rf.e09012d1c4e4d8aeb1aee419afc3aba6.jpg;640;640;Discoloration;298;284;313;368
frame9107_jpg.rf.e48f70359cc5442009c216601b3d402d.jpg;640;640;Wheel;208;272;516;355
frame9107_jpg.rf.e48f70359cc5442009c216601b3d402d.jpg;640;640;Shelling;251;282;298;298
frame7605_jpg.rf.e31ceed613c3a1b80cc4f70ce4ba142c.jpg;640;640;Wheel;52;269;519;398
frame7605_jpg.rf.e31ceed613c3a1b80cc4f70ce4ba142c.jpg;640;640;Shelling;76;307;117;335
frame7605_jpg.rf.e31ceed613c3a1b80cc4f70ce4ba142c.jpg;640;640;Discoloration;225;347;270;371
frame7605_jpg.rf.e31ceed613c3a1b80cc4f70ce4ba142c.jpg;640;640;Discoloration;293;357;352;386
frame7605_jpg.rf.e31ceed613c3a1b80cc4f70ce4ba142c.jpg;640;640;Shelling;266;354;296;380
frame7727_jpg.rf.e2c70d9770764b46e85495ecc42636e1.jpg;640;640;Wheel;122;258;560;353
frame7727_jpg.rf.e2c70d9770764b46e85495ecc42636e1.jpg;640;640;Shelling;415;273;543;317
frame7727_jpg.rf.e2c70d9770764b46e85495ecc42636e1.jpg;640;640;Discoloration;294;267;413;292
frame5977_jpg.rf.e30170080ad105694f47cc6e80a32916.jpg;640;640;Wheel;117;285;460;414
frame5977_jpg.rf.e30170080ad105694f47cc6e80a32916.jpg;640;640;Cracks-Scratches;293;385;323;393
frame5977_jpg.rf.e30170080ad105694f47cc6e80a32916.jpg;640;640;Shelling;351;371;447;402
frame2308_jpg.rf.e1216fde0262618a3d2b646183e17bae.jpg;640;640;Wheel;170;102;337;640
frame2308_jpg.rf.e1216fde0262618a3d2b646183e17bae.jpg;640;640;Shelling;194;514;242;640
frame2308_jpg.rf.e1216fde0262618a3d2b646183e17bae.jpg;640;640;Cracks-Scratches;214;333;228;370
frame5976_jpg.rf.e506d3a62e4d3d7513860032d9d56fd7.jpg;640;640;Wheel;188;263;518;426
frame5976_jpg.rf.e506d3a62e4d3d7513860032d9d56fd7.jpg;640;640;Cracks-Scratches;325;383;350;392
frame5976_jpg.rf.e506d3a62e4d3d7513860032d9d56fd7.jpg;640;640;Shelling;207;376;302;418
frame6473_jpg.rf.e52de36ef9e550fbba665026a1af8156.jpg;640;640;Wheel;93;250;517;374
frame6473_jpg.rf.e52de36ef9e550fbba665026a1af8156.jpg;640;640;Shelling;108;292;232;350
frame6473_jpg.rf.e52de36ef9e550fbba665026a1af8156.jpg;640;640;Cracks-Scratches;300;256;374;274
frame5985_jpg.rf.e44f47115e6c94628dcf08d55c777444.jpg;640;640;Wheel;290;129;441;524
frame5985_jpg.rf.e44f47115e6c94628dcf08d55c777444.jpg;640;640;Shelling;392;140;434;281
frame5985_jpg.rf.e44f47115e6c94628dcf08d55c777444.jpg;640;640;Cracks-Scratches;391;367;400;397
frame7730_jpg.rf.e4c50031935d62753111a33bb7fffc64.jpg;640;640;Wheel;3;295;537;464
frame7730_jpg.rf.e4c50031935d62753111a33bb7fffc64.jpg;640;640;Shelling;12;426;164;455
frame7730_jpg.rf.e4c50031935d62753111a33bb7fffc64.jpg;640;640;Discoloration;163;405;333;451
frame7055_jpg.rf.df7cb383ac7343cdc7e9d013d0cf2c72.jpg;640;640;Wheel;277;188;387;520
frame7055_jpg.rf.df7cb383ac7343cdc7e9d013d0cf2c72.jpg;640;640;Cracks-Scratches;334;273;354;383
frame5991_jpg.rf.e573aa71724a296bbbd5b7072bbe3035.jpg;640;640;Wheel;63;303;528;427
frame5991_jpg.rf.e573aa71724a296bbbd5b7072bbe3035.jpg;640;640;Shelling;88;388;264;421
frame5991_jpg.rf.e573aa71724a296bbbd5b7072bbe3035.jpg;640;640;Cracks-Scratches;397;400;420;408
frame7623_jpg.rf.e469ce4255a7f71b9fa6390d2dbd24eb.jpg;640;640;Wheel;293;216;359;509
frame7623_jpg.rf.e469ce4255a7f71b9fa6390d2dbd24eb.jpg;640;640;Shelling;299;282;310;314
frame1518_jpg.rf.e400d468f1215a74499bfae8f3555d1a.jpg;640;640;Wheel;0;274;514;430
frame1518_jpg.rf.e400d468f1215a74499bfae8f3555d1a.jpg;640;640;Shelling;0;330;59;367
frame1518_jpg.rf.e400d468f1215a74499bfae8f3555d1a.jpg;640;640;Shelling;77;350;162;392
frame1518_jpg.rf.e400d468f1215a74499bfae8f3555d1a.jpg;640;640;Cracks-Scratches;399;369;453;385
frame1518_jpg.rf.e400d468f1215a74499bfae8f3555d1a.jpg;640;640;Cracks-Scratches;315;372;446;390
frame1518_jpg.rf.e400d468f1215a74499bfae8f3555d1a.jpg;640;640;Cracks-Scratches;474;347;511;379
frame1518_jpg.rf.e400d468f1215a74499bfae8f3555d1a.jpg;640;640;Discoloration;157;365;227;410
frame1518_jpg.rf.e400d468f1215a74499bfae8f3555d1a.jpg;640;640;Discoloration;369;397;470;426
frame1518_jpg.rf.e400d468f1215a74499bfae8f3555d1a.jpg;640;640;Cracks-Scratches;456;376;492;389
frame5975_jpg.rf.e75fd64df5f0eaed49187434a2e0a84b.jpg;640;640;Wheel;245;190;345;523
frame5975_jpg.rf.e75fd64df5f0eaed49187434a2e0a84b.jpg;640;640;Shelling;253;198;278;284
frame5975_jpg.rf.e75fd64df5f0eaed49187434a2e0a84b.jpg;640;640;Cracks-Scratches;249;301;256;328
frame9020_jpg.rf.ea51e7dc6e5eccba863e31f8f91aa020.jpg;640;640;Wheel;164;271;516;356
frame9020_jpg.rf.ea51e7dc6e5eccba863e31f8f91aa020.jpg;640;640;Shelling;264;283;297;296
frame9020_jpg.rf.ea51e7dc6e5eccba863e31f8f91aa020.jpg;640;640;Cracks-Scratches;332;301;428;311
frame9107_jpg.rf.e7ea9a7d7688198f92127bda667f3e39.jpg;640;640;Wheel;207;288;515;372
frame9107_jpg.rf.e7ea9a7d7688198f92127bda667f3e39.jpg;640;640;Shelling;250;346;296;362
frame5972_jpg.rf.e5335f59ef3d09e6c22d8fd9e02ebfa1.jpg;640;640;Wheel;117;251;435;349
frame5972_jpg.rf.e5335f59ef3d09e6c22d8fd9e02ebfa1.jpg;640;640;Shelling;354;266;434;297
frame5972_jpg.rf.e5335f59ef3d09e6c22d8fd9e02ebfa1.jpg;640;640;Cracks-Scratches;332;258;362;266
frame9091_jpg.rf.e8ce1f7362d0597315b3e935a4b68800.jpg;640;640;Wheel;127;287;478;358
frame9091_jpg.rf.e8ce1f7362d0597315b3e935a4b68800.jpg;640;640;Cracks-Scratches;206;293;271;304
frame9091_jpg.rf.e8ce1f7362d0597315b3e935a4b68800.jpg;640;640;Cracks-Scratches;185;309;287;319
frame9091_jpg.rf.e8ce1f7362d0597315b3e935a4b68800.jpg;640;640;Shelling;361;294;465;316
frame9108_jpg.rf.e453df7208c501c371e3173778a4b0a1.jpg;640;640;Wheel;282;167;405;516
frame9108_jpg.rf.e453df7208c501c371e3173778a4b0a1.jpg;640;640;Shelling;332;203;365;267
